Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,6,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,6,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,2,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,2,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,118,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,61,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,39,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,30,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,13,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,7,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,3,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,147,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,52,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,34,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,13,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,7,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,3,
31-05-2018,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,1,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,19,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,17,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,15,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,14,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,7,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,12,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,28,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,4,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,4,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,4,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,5,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,65+, 12-15 Months,3,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,65+, 15-18 Months,3,
31-05-2018,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,2,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,16-64,  0-3 Months,7,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,16-64,  3-6 Months,3,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,16-64,  6-9 Months,7,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,16-64,  9-12 Months,9,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,16-64, 12-15 Months,9,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,16-64, 15-18 Months,4,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,65+,  3-6 Months,2,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,65+,  6-9 Months,2,
31-05-2018,2003,Maxillo-Facial,Day Case,Adult,65+, 15-18 Months,1,
31-05-2018,2003,Maxillo-Facial,Day Case,Child,0-15,  6-9 Months,1,
31-05-2018,2300,Nephrology,Inpatient,Adult,16-64,  0-3 Months,7,
31-05-2018,2300,Nephrology,Inpatient,Adult,16-64,  3-6 Months,3,
31-05-2018,2300,Nephrology,Inpatient,Adult,65+,  0-3 Months,5,
31-05-2018,2300,Nephrology,Inpatient,Adult,65+,  3-6 Months,3,
31-05-2018,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,1,
31-05-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,1,
31-05-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,3,
31-05-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,1,
31-05-2018,2500,Rheumatology,Inpatient,Adult,16-64, 12-15 Months,1,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,140,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,47,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,52,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,22,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,13,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,26,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,12,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,6,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3,
31-05-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,91,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,82,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,64,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,57,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,28,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,18,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,9,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,37,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,35,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,17,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,24,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,15,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,7,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,4,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,100,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,102,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,88,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,24,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,2,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,15,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,19,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,19,
31-05-2018,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,1,
31-05-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,3,
31-05-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,2,
31-05-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,3,
31-05-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,3,
31-05-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,5,
31-05-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,2,
31-05-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,9,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,165,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,113,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,91,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,33,
31-05-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,25,
31-05-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,89,
31-05-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,69,
31-05-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,48,
31-05-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,18,
31-05-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,8,
31-05-2018,7800,Urology,Day Case,Child,0-15,  0-3 Months,1,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,70,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,33,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,25,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,23,
31-05-2018,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,7,
31-05-2018,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1,
31-05-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,52,
31-05-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,19,
31-05-2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,3,
31-05-2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,10,
31-05-2018,7800,Urology,Inpatient,Adult,65+, 12-15 Months,3,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,16-64,  0-3 Months,49,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,16-64,  3-6 Months,42,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,16-64,  6-9 Months,35,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,16-64,  9-12 Months,50,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,16-64, 12-15 Months,28,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,16-64, 15-18 Months,2,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,65+,  0-3 Months,4,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,65+,  3-6 Months,9,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,65+,  6-9 Months,4,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,65+,  9-12 Months,2,
31-05-2018,7900,Clinical Immunology,Day Case,Adult,65+, 12-15 Months,7,
31-05-2018,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,112,
31-05-2018,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,84,
31-05-2018,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,80,
31-05-2018,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,33,
31-05-2018,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,2,
31-05-2018,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,43,
31-05-2018,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,32,
31-05-2018,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,38,
31-05-2018,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,15,
31-05-2018,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,1,
31-05-2018,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,2,
31-05-2018,8003,Pain Relief,Inpatient,Adult,16-64,  3-6 Months,1,
31-05-2018,8003,Pain Relief,Inpatient,Adult,16-64,  6-9 Months,1,
31-05-2018,8003,Pain Relief,Inpatient,Adult,16-64, 12-15 Months,3,
31-05-2018,8003,Pain Relief,Inpatient,Adult,16-64, 15-18 Months,1,
31-05-2018,8003,Pain Relief,Inpatient,Adult,65+,  3-6 Months,1,
31-05-2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,18,
31-05-2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,4,
31-05-2018,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,1,
31-05-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,14,
31-05-2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,1,
31-05-2018,100,Cardiology,Day Case,Child,0-15,  0-3 Months,1,
31-05-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,86,
31-05-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,42,
31-05-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,33,
31-05-2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,20,
31-05-2018,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,19,
31-05-2018,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,12,
31-05-2018,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,8,
31-05-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,11,
31-05-2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,7,
31-05-2018,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1,
31-05-2018,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,2,
31-05-2018,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1,
31-05-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,15,
31-05-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,22,
31-05-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,14,
31-05-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,13,
31-05-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,11,
31-05-2018,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,9,
31-05-2018,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,20,
31-05-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,4,
31-05-2018,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,10,
31-05-2018,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,4,
31-05-2018,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,10,
31-05-2018,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,3,
31-05-2018,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,4,
31-05-2018,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,8,
31-05-2018,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,2,
31-05-2018,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,2,
31-05-2018,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,2,
31-05-2018,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,3,
31-05-2018,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,17,
31-05-2018,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,7,
31-05-2018,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,14,
31-05-2018,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,15,
31-05-2018,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,9,
31-05-2018,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,1,
31-05-2018,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,1,
31-05-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,37,
31-05-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,53,
31-05-2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,20,
31-05-2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,17,
31-05-2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,7,
31-05-2018,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,4,
31-05-2018,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,8,
31-05-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,50,
31-05-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,25,
31-05-2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,24,
31-05-2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,19,
31-05-2018,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,6,
31-05-2018,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1,
31-05-2018,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,1,
31-05-2018,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,17,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,17,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,9,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,7,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,1,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,4,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,29,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,11,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,22,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,8,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,4,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,4,
31-05-2018,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,10,
31-05-2018,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,2,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,178,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,170,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,93,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,73,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,65,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,45,
31-05-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,19,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,51,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,28,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,31,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,22,
31-05-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,17,
31-05-2018,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,12,
31-05-2018,2600,General Surgery,Day Case,Adult,65+,18+ Months,2,
31-05-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,15,
31-05-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,6,
31-05-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,2,
31-05-2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,2,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,20,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,16,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,6,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,11,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,3,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,8,
31-05-2018,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,7,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,19,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,16,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,8,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,8,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,5,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,3,
31-05-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,17,
31-05-2018,2600,General Surgery,Inpatient,Child,0-15,  6-9 Months,1,
31-05-2018,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1,
31-05-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,2,
31-05-2018,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,1,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,40,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,29,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,23,
31-05-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,30,
31-05-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,5,
31-05-2018,7800,Urology,Day Case,Adult,16-64, 15-18 Months,1,
31-05-2018,7800,Urology,Day Case,Adult,16-64,18+ Months,1,
31-05-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,27,
31-05-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,28,
31-05-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,19,
31-05-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,38,
31-05-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,7,
31-05-2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,3,
31-05-2018,7800,Urology,Day Case,Adult,65+,18+ Months,1,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,3,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,9,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,11,
31-05-2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,2,
31-05-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,6,
31-05-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,5,
31-05-2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,4,
31-05-2018,7800,Urology,Inpatient,Adult,65+, 12-15 Months,1,
31-05-2018,7800,Urology,Inpatient,Adult,65+, 15-18 Months,1,
31-05-2018,7800,Urology,Inpatient,Child,0-15,  6-9 Months,1,
31-05-2018,8000,Anaesthetics,Day Case,Adult,65+,  9-12 Months,1,
31-05-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,4,
31-05-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,5,
31-05-2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,1,
31-05-2018,300,Dermatology,Day Case,Adult,65+,  6-9 Months,1,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,6,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,5,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,3,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,1,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,2,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,4,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,6,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,1,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1,
31-05-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,2,
31-05-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,17,
31-05-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,13,
31-05-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,3,
31-05-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,5,
31-05-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,3,
31-05-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,3,
31-05-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,2,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,58,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,78,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,83,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,77,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,53,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,47,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,132,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,8,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,7,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,5,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,9,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,3,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,2,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,13,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,77,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,50,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,35,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,24,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,21,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,21,
31-05-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,41,
